postID,url,time,content,address,ward,district,area,price,amenities,contact
93951dcc2c9e2f33d18eb47be49ccb58,https://phongtro123.com/phong-tro-20m2-duong-khai-tay-2-hoa-quy-ngu-hanh-son-pr633277.html,2023-08-17 22:53:00,"CHO THUÊ PHÒNG TRỌ
○ GẦN ĐẠI HỌC VIỆT HÀN, ĐẠI HỌC Y DƯỢC, ĐÔ THỊ FPT
○ GẦN CHỢ, GẦN ĐƯỜNG MAI ĐĂNG CHƠN, GẦN ĐƯỜNG LƯU QUANG VŨ.
○ Tổ 25, đường Khái Tây 2, P.Hòa Quý, Q. Ngũ Hành Sơn
○ Diện tích phòng: 20m2
○ Nhà mới xây xong đi vào hoạt động sạch sẽ, thoáng mát.
○ Có camera an ninh.
○ Thích hợp cho sinh viên, người đi làm...
○ Quanh khu vực ngũ hành sơn.
○ Nhà vệ sinh riêng, điện nước riêng
○ Giờ giấc tự do.
○ Giá: chỉ từ 2tr/ tháng
️LH:0935622771","Tổ 25 Đường Khái Tây 2, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",Hòa Quý,Ngũ Hành Sơn,20.0,2000000,"['WC riêng', 'Giờ giấc tự do']","""0935622771"""
3b51101045c2c139b8053af2bdaf2405,https://phongtro123.com/phong-tro-sach-se-tien-nghi-tai-648-ngo-quyen-phuong-an-hai-bac-quan-son-tra-da-nang-pr628476.html,2023-08-07 15:31:00,"Cho thuê phòng trọ tại 648 Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng.
Phòng đầy đủ tiện nghi: máy lạnh, quạt, giường nệm, chỉ xách Vali vào ở, camera an ninh.
Diện tích: 16m2.
Giá: 2 triệu/tháng.
Nhà sạch sẽ. thoáng mát.
Sát bên trường Đại Học, Gần Chợ, khu công nghiệp An Đồn, gần cầu sông Hàn.
Liên hệ chính chủ nhà để trao đổi và xem nhà: 0905761005","648 Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",An Hải Bắc,Sơn Trà,16.0,2000000,"['Có máy lạnh', 'Đầy đủ nội thất']","""0905761005"""
74d942533b30731533deb03b46f922ea,https://phongtro123.com/cho-thue-phong-tro-moi-100-full-noi-that-gan-truong-dai-hoc-kien-truc-dai-hoc-dong-a-pr631719.html,2023-08-03 13:22:00,"Cho thuê phòng trọ mới 100% số 27 đường Lê Văn Đức, gần trường đại học Đông Á, đại học kiến trúc.
Phòng full nội thất: điều hòa, tủ lạnh, máy nước nóng, bếp điện, gác gỗ có nệm cao su non gối ngủ, tủ bếp trên dưới, bàn ghế. Miễn phí wifi, máy giặt dùng chung trên khu giặt phơi.
An ninh tuyệt đối, cổng khóa từ, có nhà để xe.
Phòng mặt tiền: 3,6 triệu/tháng
Liên hệ 0905332348 (zalo) hoặc gọi điện ngoài giờ hành chính.","Lê Văn Đức, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",Hòa Cường Nam,Hải Châu,13.0,3600000,"['Có máy giặt', 'Có tủ lạnh', 'Có kệ bếp', 'Có gác', 'Internet/wifi', 'Có chỗ để xe', 'Có máy lạnh', 'Đầy đủ nội thất', 'Có nước nóng']","""0905332348"""
7b4d41df5515bb46069c688e50fe74c2,https://phongtro123.com/cho-thue-can-ho-day-du-noi-that-hai-chau-da-nang-2-pr631849.html,2023-07-31 10:17:00,"Còn 1 căn duy nhất giá: 4,x tr/th
TOÀ NHÀ CĂN HỘ MINI CHO THUÊ QUẬN HẢI CHÂU - 39B Tạ Hiện - 076.386.9084
ĐỊA CHỈ : 39B Tạ Hiện ( Cách tượng đài 2/9 200m )
GÍA CHỈ : 4trxx/Tháng
CÁC CĂN ĐỀU CÓ CỬA SỔ - BAN CÔNG
Diện tích: 25 m2
Nội thất mới 100% bao gồm: Giường nệm, điều hòa, tủ lạnh, bếp từ, máy nóng lạnh, tủ áo quần, máy giặt,...
Tầng thượng rộng có mái che dành cho phơi đồ rộng rãi, thoát mát.
Giờ giấc tự do, không chung chủ.
HỖ TRỢ THANH TOÁN TỪNG THÁNG
Đầy đủ tiện nghi, chỉ cần mang vali tới là ở
Camera giám sát 24/24","39B Tạ Hiện, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,25.0,4000000,"['Có máy giặt', 'Có máy lạnh', 'Có tủ lạnh', 'Giờ giấc tự do', 'Có kệ bếp', 'Đầy đủ nội thất', 'Không chung chủ']",
bca4bd7002d23acbd722fd34d6b765ac,https://phongtro123.com/phong-tro-17m2-k41-h08-3-dang-thuy-tram-pr631586.html,2023-07-27 16:40:00,"Cho thuê 1 phòng trọ (giá rẻ) 17m²- 2 triệu/tháng (chưa kể điện nước), phòng rộng rãi thoải mái
Điều kiện: độc thân, 1 phòng chỉ 1 người ở, sạch sẽ, gọn gàng, lịch sự (không lo trộm cắp như khu nhà trọ), ở chung với gia đình (Có lối đi riêng).
Chủ nhà tận tâm, thân thiện, đối xử chan hòa, ưu tiên người đi làm (ở lâu dài).
Phòng ốc kiên cố, rộng rãi thoáng mát, tiện nghi (Có phòng vệ sinh tiện nghi, sân phơi đồ, ban công riêng) trung tâm thành phố gần chợ, bệnh viện, sân bay và các dịch vụ sinh hoạt thuận tiên khác (cổng cũ bệnh viện quân y 17).
-Hành lang lối đi rộng, có thể để xe máy ngoài không cần phải đưa xe vào trong nhà
Giá thuê không bao gồm chi phí điện nước, dịch vụ truyền hình viễn thông
Lưu ý: Vì sống cùng gia đình chủ nhà nên chỉ cho nữ thuê có lối sống lành mạnh","Đặng Thùy Trâm, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",Hòa Thuận Tây,Hải Châu,17.0,2000000,"['Truyền hình cáp', 'Có chỗ để xe']",
f72ccd61961dc8228503a89aa9d0474e,https://phongtro123.com/phong-can-ho-mat-duong-gia-sinh-vien-pr630553.html,2023-07-17 16:53:00,"CHO THUÊ PHÒNG ĐẸP - GIÁ RẺ - VỊ TRÍ ĐỘC QUYỀN
Vị trí: Mặt đường 2/9, gần Helio, Đại học Đông Á và nhiều tiện ích khác.
Phòng đầy đủ nội thất cơ bản, vệ sinh khép kín, tiện ích đa dạng.
Các tiện nghi trong phòng đáp ứng nhu cầu sinh hoạt hàng ngày.
Thang máy chung, tiện lợi và an toàn.
Giá thuê cực kỳ hấp dẫn: từ 3,x triệu - 5,x triệu.
Đặc biệt, chủ nhà là chính chủ, giúp bạn thuê phòng nhanh chóng và linh hoạt.
Liên hệ ngay để biết thêm chi tiết và đặt phòng:","494 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,30.0,3000000,"['WC riêng', 'Đầy đủ nội thất']",
dde6c6da2e8df1eb02606fd11c915296,https://phongtro123.com/cho-thue-phong-tro-20m2-dia-chi-27-thanh-luong-27-hoa-xuan-cam-le-da-nang-pr630437.html,2023-07-15 11:19:00,"Cho thuê phòng trọ 20m2 địa chỉ 27 thanh lương 27, Hòa Xuân, Cẩm lệ, Đà Nẵng SDT: 0795.567.260 nhà mới xây, Phòng thoáng mát, có giếng trời, không ở chung chủ, khu vực an ninh, yên tĩnh, nhà vệ sinh riêng, miễn phí Wifi siêu mạnh. gần đường võ chí công và nguyễn phước lan thuận lợi giao thông đi lại đến các trường đại học kiến trúc, ngoại ngữ, đông á... Liên hệ SDT: 0795.567.260, gặp chị Tuyên.","27 Đường Thanh Lương 27, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Hòa Xuân,Cẩm Lệ,20.0,2500000,"['Internet/wifi', 'Không chung chủ', 'WC riêng']",
b96179e46ac59f3088ff9795d0aea970,https://phongtro123.com/phong-tro-30m2-duong-hoang-thuc-tram-ngay-trung-tam-thanh-pho-pr630289.html,2023-07-13 15:53:00,"Cho thuê phòng mới giá rẻ, quận Hải Châu, đến ở luôn
Địa chỉ: số K69/6B Hòang Thúc Trâm, P.Hòa Cường Bắc, Q.Hải Châu, Đà Nẵng
Cách Đại học Ngoại Ngữ, Kiến Trúc 800m, Đại học Duy Tân 700m cách chợ Hòa Cường, Chợ Nguyễn Tri Phương 200m
Diện tích sử dụng: 30 m2
Phòng có gác lửng, máy nóng lạnh
Giá dịch vụ:
- Điện: 3.000 đồng/kWh
- Nước: 40.000 đồng/người
- Wifi: 50.000 đồng/phòng
Giá phòng: 2 triệu/tháng
Ai có nhu cầu thuê xin vui lòng liên hệ Văn Hùng qua số điện thoại: 0982.372.989 hoặc 0905.533.266 nhé. Trân trọng cảm ơn","số K69/6B Hòang Thúc Trâm, P.Hòa Cường Bắc, Q.Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,30.0,2000000,"['Internet/wifi', 'Có gác']",
6a33bacb608115f52b8b2667ae9c56ba,https://phongtro123.com/phong-trong-tang-3-12m2-gan-cho-dong-da-pr629238.html,2023-07-01 21:53:00,"Còn 2 phòng trống trong nhà
1tr8/người
Diện tích 12m2
Khu vực phơi đồ
Chỗ để xe
Camera an ninh
Wc chung
Gần chợ đống đa
Ưu tiên ít nấu ăn sạch sẽ người đi làm
Không cho người lạ vào nhà
Giờ giấc 6:00 - 10:30
Điện 3.5k nước 80k/người","Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",Thanh Bình,Hải Châu,12.0,1000000,['Có chỗ để xe'],
43e1e6d25e47857699d63be0cb1ad437,https://phongtro123.com/phong-tro-duong-ho-xuan-huong-p-khue-my-q-nhs-da-nang-pr629215.html,2023-07-01 16:13:00,"- Phòng trọ gần khu du lịch biển, gần các resort Furama, Premier Village, Casino, cách chợ Bắc Mỹ An, cầu Tuyên Sơn, Trường ĐH kinh tế Đà Nẵng 500m.
- Phòng đầy đủ các tiện ích sinh hoạt, phòng thoáng mát sạch sẽ, yên tĩnh, có ánh sáng và gió tự nhiên. Giờ giấc tự do từ 5h sáng đến 11h đêm.
- Giá hỗ trợ sau mùa dịch chỉ từ 1.200.000 – 1.800.000/tháng tùy phòng.
- Chỉ dành cho người độc than, không nấu ăn, không hút thuốc.
- Liên hệ: 0935652818","Đường Hồ Xuân Hương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Mỹ An,Ngũ Hành Sơn,20.0,1200000,['Giờ giấc tự do'],"""0935652818"""
c11d8661be82624b7c64571b6a47f36c,https://phongtro123.com/cho-thue-phong-tro-tai-so-78-nguyen-xuan-huu-hoa-tho-dong-cam-le-da-nang-pr609883.html,2023-06-26 20:21:00,"Phòng trọ 20m2, có gác lửng, có khu vực bếp, có bình nóng lạnh, gạch ốp tới trần nên sạch sẽ và thoáng mát. Cả dãy trọ chỉ có 4 phòng, có sân phơi đồ và chỗ để xe riêng. Gần chợ Cẩm Lệ, Hòa Cầm và trường tiểu học Trần Nhân Tông, khu dân cư đông đúc, giờ giấc tự do. Ưu tiên cho gia đình nhỏ ở dài lâu. Liên hệ A An 0905.229.886.Phòng mặt tiền thuận tiện ở kết hợp kinh doanh giá 2500k/ tháng","Đường Nguyễn Xuân Hữu, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",Hòa Thọ Đông,Cẩm Lệ,20.0,2500000,"['Có nước nóng', 'Giờ giấc tự do', 'Có kệ bếp', 'Có gác', 'Có chỗ để xe']",
3dbade4021f0d588382f34cdf965f9f4,https://phongtro123.com/cho-thue-phong-tro-gia-re-tren-duong-ton-duc-thang-pr622486.html,2023-06-23 09:19:00,"Cho thuê phòng trọ giá rẻ Hòa Minh, Liên Chiểu
Địa chỉ: 380 Tôn Đức Thắng, P. Hòa Minh, Liên Chiểu, Đà Nẵng
Mặt tiền của trục đường chính Tôn Đức Thắng, gần trung tâm thành phố, gần chợ, siêu thị.
Gần các trường tiểu học
Gần trường đại học sư phạm, Bách khoa, Duy Tân
Phòng rộng rãi, thoáng, chill đẹp, Có chỗ để xe riêng
Không chung chủ, giờ giấc tự do, Giá: từ 2tr đến 2tr7/tháng, cọc 2 triệu
Liên hệ: 0326482674 ( Thương )","380 Tôn Đức Thắng, P. Hòa Minh, Liên Chiểu, Đà Nẵng",Hòa Minh,Liên Chiểu,35.0,2000000,"['Không chung chủ', 'Có chỗ để xe', 'Giờ giấc tự do']","""0326482674"""
a35b0c1ef80f11ca7af1f83f5a9ff709,https://phongtro123.com/cho-thue-phong-tro-sinh-vien-nu-duong-dinh-cong-trang-pr628086.html,2023-06-17 09:26:00,"Phòng trọ giá hấp dẫn chỉ 2 triệu/tháng (dành riêng cho sinh viên nữ)
Diện tích: 25m2
Địa chỉ: 55 Đinh Công Tráng, Quận Hải Châu, Đà Nẵng
Tiện ích đáng chú ý:
Phòng tiện nghi:
Được trang bị đầy đủ tiện nghi gồm giường (kèm nệm), tủ lạnh, quạt, và WiFi miễn phí.
Phòng có ban công và sân thượng cho việc phơi đồ, tạo không gian thoáng đãng.
Không gian rộng rãi và thoáng mát:
Phòng được thiết kế rộng rãi, tạo cảm giác thoải mái và thoáng đãng.
Môi trường sống lý tưởng để tận hưởng không gian riêng tư.
Vị trí thuận lợi:
Gần trung tâm và gần trường Đại học Sư phạm Kỹ thuật, thuận tiện cho việc di chuyển và học tập.
An ninh đảm bảo:
Khu vực được đảm bảo an ninh, mang lại sự yên tâm cho sinh viên.
Đừng ngần ngại, hãy liên hệ ngay với chúng tôi để sở hữu phòng trọ tuyệt vời này:
SĐT: 0909902291
Hãy nhanh chóng đặt chỗ để không bỏ lỡ cơ hội thuê phòng trọ phù hợp với giá cả hợp lý và tiện nghi đáng kinh ngạc.","55 Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",Thuận Phước,Hải Châu,25.0,2000000,"['Internet/wifi', 'Có tủ lạnh', 'Đầy đủ nội thất']","""0909902291"""
4f56eb31f89b436feff122b4416c79b9,https://phongtro123.com/cho-thue-phong-tro-v-gan-san-bay-pr627732.html,2023-06-13 11:48:00,"Nhà còn 1 phòng cho thuê, gần sân bay, an toàn, vệ sinh
Ưu tiên sinh viên hoặc người đi làm sân bay.
Phòng ở được 1 người.","Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",Hòa Thuận Tây,Hải Châu,18.0,1300000,[],
9f746b0c8014b35eb4fd87cf8d4d08c2,https://phongtro123.com/cho-thue-phong-tro-541-10-duong-nui-thanh-hoa-cuong-nam-hai-chau-tp-da-nang-pr627560.html,2023-06-11 18:10:00,"PHÒNG TRỌ 541/10
- Cách trường Đại Học Kiến Trúc Đà Nẵng 100m. cách trường Đại Học Đông Á 200m.... thuận tiện đi lại các quận.
- Phòng có CỬA SỔ, đảm bảo ánh sáng ban ngày rất thoáng mát. (Xem video)
- Toilet trong phòng đầy đủ các thiết bị vệ sinh, có kệ BẾP nấu ăn, có GÁC LỮNG các phòng được ốp gạch sạch sẽ.
- Trong nhà có Camera an ninh quan sát, có thiết bị PCCC.
- Internet cáp quang mạnh.
- Để xe dưới tầng trệt có khóa cửa, khu vực an ninh tốt.","541/10 Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",Hòa Cường Nam,Hải Châu,23.0,2700000,"['Có kệ bếp', 'Có gác', 'Internet/wifi', 'Có chỗ để xe']",
6404a7e0e15a586dcdf5c16fa3c3e0d1,https://phongtro123.com/cho-thue-phong-tro-mat-tien-binh-hoa-1-wc-kin-sieu-re-day-du-noi-that-pr626646.html,2023-06-01 14:13:00,"CHO THUÊ PHÒNG RIÊNG BIỆT ĐẦY ĐỦ NỘI THẤT MẶT TIỀN ĐƯỜNG BÌNH HÒA 1, KHUÊ TRUNG, CẨM LỆ.
Vị trí đẹp gần trường Kiến Trúc, Đông Á, Ngoại Ngữ, công viên Thanh Viên, chợ Đầu Mối, v.v.v
Có đầy đủ nội thất: giường, tủ lạnh, máy giặt, máy nóng lạnh, tủ quần áo, bàn bếp, wc trong phòng, có thể lắp điều Hòa cho khách (nếu cần).
Giá rẻ cho sinh viên, người đi làm: 2.5 triệu/tháng, cho thuê lâu dài
Liên hệ: 0935.288.645","Bình Hòa 3, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",Khuê Trung,Cẩm Lệ,40.0,2500000,"['Có máy giặt', 'Có máy lạnh', 'Có tủ lạnh', 'Đầy đủ nội thất', 'Có kệ bếp']",
bf5da447bcc10053874b4e6b073cdaf2,https://phongtro123.com/con-2-phong-cho-thue-gan-vien-gia-dinh-san-bay-dai-hoc-duy-tan-pr625856.html,2023-05-24 11:10:00,"1/6 có 2 phòng cho thuê lối đi riêng . Mỗi phòng 2 người ở, ko cho thuê gia đình và bồ bịch ở chung . Điện theo số đồng hồ ,nước wifi miễn phí .phòng có gác ,bếp vệ sinh trong.","Nguyễn Hữu Thọ, Quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,12.0,1700000,"['Có kệ bếp', 'Có gác', 'Internet/wifi']",
3961e1e00f3c8d40d81ec62ee57d246f,https://phongtro123.com/cho-thue-phong-tro-tai-84-nguyen-chanh-lien-chieu-da-nang-pr625574.html,2023-05-21 10:46:00,"- Thuê phòng trọ tại Đà Nẵng
- Địa chỉ 84 Nguyễn Chánh, Liên Chiểu, Đà Nẵng
- SĐT: 0777824725
- Phòng rộng 16.3m2, có gác, sạch sẽ, thoáng mát, sân trước rộng 8m, an ninh.
- Giá: gọi SĐT để được báo giá. Xin cảm ơn
#ThuêphòngtrọtạiĐàNẵng
#ThuêphòngtrọgiárẻtạiĐàNẵng","84 Nguyễn Chánh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Hòa Minh,Liên Chiểu,16.3,1500000,['Có gác'],"""0777824725"""
e9b9bb0afda73135f983e592e49ff392,https://phongtro123.com/phong-tro-30m-tai-nguyen-van-thoai-an-hai-dong-son-tra-pr625545.html,2023-05-20 20:29:00,"Cho thuê phòng trọ tại kiệt 145 Nguyễn văn thoại,dt 30m ,gần biển,chợ gần cầu Trần thị lý,giá cho thuê 2triệu 8/tháng LH 0936 441 755","145 Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",An Hải Đông,Sơn Trà,30.0,2800000,"['Internet/wifi', 'Có kệ bếp', 'Có gác', 'Có chỗ để xe']","""0936441755"""
839bda26c5992916aeac7c4535dfe6b1,https://phongtro123.com/cho-thue-phong-tro-dep-tien-nghi-son-tra-da-nang-pr625262.html,2023-05-18 09:31:00,"Chỉ cần xách vali vào ở thôi nhé.
Tòa nhà rộng đẹp 6 tầng có thang máy, nguyên là khách sạn 12 phòng ngay trung tâm thành phố, ra biển chỉ 5 phút, thuận tiện đi lại, mua sắm, tham quan.
Mỗi Phòng ở đầy đủ tiện nghi, nội thất sang trọng, có cửa sổ thoáng mát, không gian yên tĩnh, an ninh đảm bảo.
Có thang máy, máy giặt,, không gian bếp riêng, wifi, máy lạnh, giường nệm.
View đẹp, ngắm cầu Rồng và TP đà nẵng về đêm.","24 An Cư 5, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",An Hải Bắc,Sơn Trà,25.0,3000000,"['Có máy giặt', 'Có máy lạnh', 'Đầy đủ nội thất', 'Có kệ bếp', 'Internet/wifi']",
03e9448e50ec60cd43b45c49b039ad6a,https://phongtro123.com/tro-khu-cn-hoa-cam-phong-moi-gia-re-pr305500.html,2023-05-17 16:58:00,"Địa chỉ: Gần khu công nghiệp Hòa Cầm.
Tên google map: Khu Trọ Đạo Đức
Nhà trọ: Cách điểm mua đồ ăn sáng khoảng 50m.
Cách quán cơm khoảng 300m.
Cách chợ khoản 500m
Cách nhà trẻ khoảng 50m.
Cách trạm đón xe buýt Quốc Lộ 1A khoảng 800m.
Cách trạm xe Đà Nẵng, Ái Nghĩa, Quốc Lộ 14B khoảng 700m.
Cách công ty TNHH Fujikura Automotive Việt Nam, đường số 2, Hòa Thọ Tây, 1,2km.
Cách công ty Điện Tử Foster Đà Nẵng, đường số 1, Hòa Thọ Tây 1km.
Nên có thể đi bộ ra công ty mất 10-13 phút, đi xe máy mất khoản 2 phút.
Đặc điểm phòng trọ:
Phòng thoáng mát:
Nền lát gạch măng,
Tôn cách nhiệt + lA phông.
có chỗ phơi đồ trời nắng hay mưa
Mỗi phong 1 đồng hồ điện nước riêng, giá tính theo hóa đơn nhà nước.
Wifi tốc độ cao ai dùng chia đều đầu người dùng theo hóa đơn.
Sạch sẽ: Mỗi phòng 1 toilet riêng, phòng mới xây.
An toàn: Khu vực luôn có công an tuần tra, đăng ký tạm trú.
Chủ nhà: Luôn phục vụ khách hàng tốt nhất, tận tình giúp đỡ ""gọi là có"".
Phòng trọ thích hợp cho ai?
Cho Công nhân, người lao động'.
Cặp vợ chồng.
Nam, nữ...
Nhanh tay gọi
0934737162- 0966985485.
Ưu tiên, thích hợp cho ai ở lâu dài, sẽ có ưu đãi.","Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",Hòa Thọ Tây,Cẩm Lệ,18.0,850000,"['Internet/wifi', 'WC riêng']","""0934737162"""
d565419898dd98efc74a1dde82d7d89a,https://phongtro123.com/phong-tro-duong-hai-son-quan-hai-chau-daf-nang-pr624963.html,2023-05-15 16:05:00,"Phòng trọ đường Hải Sơn quận Hải Châu Đaf Nẵng
Gần trung tâm thành phố Đà Nẵng
Gần chợ Đống Đa và các gần các siêu thị và khu mua sắm
Thuận tiện cho việc đi lại làm việc và đi học
Gần các trường đại sư phạm Đà Nẵng, trường đại học Duy Tân, trường Ông Ích Khiêm..vv.","38 Hải Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",Thanh Bình,Hải Châu,15.0,1000000,"['Internet/wifi', 'Có kệ bếp', 'Có chỗ để xe']",
a177dd215cbb38901dbf9c8a3e60bd58,https://phongtro123.com/phong-tro-khu-vuc-cho-thanh-vinh-canh-kcn-hoa-khanh-pr624920.html,2023-05-15 11:03:00,"Phòng trọ khu vực Chợ Thanh Vinh – Cạnh KCN Hòa Khánh
Phòng trọ cho thuê khu vực Thanh Vinh 5 – Phòng còn mới, Bếp, WC vệ sinh sạch đẹp
Vị trí: Gần khu CN HK, gần Chợ Thanh Vinh, Gần các trường Mầm non và Tiểu học
Tiền phòng: 1.400.000 VNĐ/tháng
Internet: 50.000 VNĐ/tháng
Cọc: 500.000 VNĐ, trả lại khi trả phòng
Thanh toán theo Đầu Tháng (Ngày 10-15 hàng tháng)
Thanh toán theo Quý giảm 10%.","Thanh Vinh, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Hòa Khánh Nam,Liên Chiểu,18.0,1400000,"['Có kệ bếp', 'Internet/wifi']",
97eeaa23e4d2f3f5bbac3eda6c383a40,https://phongtro123.com/phong-tro-yen-tinh-thoang-mat-gan-ben-xe-da-nang-pr624909.html,2023-05-15 08:43:00,"Phòng trọ 20m2, toilet riêng, lối đi riêng, trần đúc hướng nam mát mẻ, sạch sẽ, yên tĩnh. Phòng mới thoáng, sạch. Anh, chị, em có nhu cầu liên hệ.","03 Nhơn Hoà 8, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",Hòa An,Cẩm Lệ,20.0,1500000,"['WC riêng', 'Có kệ bếp', 'Có gác']",
aab783a6e02ad3553a6d9e6d4d5572bc,https://phongtro123.com/phong-tro-15-m-vuong-sach-se-thoang-mat-danh-cho-sv-nguoi-di-lam-pr623664.html,2023-05-11 18:29:00,"Phòng trọ cho sinh viên hoặc người đi làm, diện tích 15 m vuông, sạch sẽ, thoáng mát, khu an ninh, an toàn.
Chủ nhà thân thiện, mến khách -
Miễn phí điện, nước, wifi,...
Gần trường cao đẳng Phương Đông, đại học Kiến Trúc, đại học Ngoại Ngữ, trung tâm đào tạo lái xe,.....","K32, H2/12 Phố Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,15.0,1500000,['Internet/wifi'],
0b654dab36a58a1f80df0f493f41febb,https://phongtro123.com/phong-tro-gia-re-nga-tu-hoang-dieu-nguyen-van-linh-pr599487.html,2023-05-08 14:59:00,"Mình cần cho 1 nữ sinh viên thuê phòng đẹp dài hạn giá rẻ gần Đại học Duy Tân_đường Hòang Diệu
- Phòng chất lượng cao ở lầu 2 ( Nhà ở mái đúc 2 tấm mới, cả tầng chỉ có 2 phòng và sân thượng) - lối đi riêng, cho nữ thuê lâu dài tại K266 H14/19 Hòang Diệu, (đi thẳng kiệt 254 HD 80m là đến nhà), ngay ngã tư Hòang Diệu-NVLinh, cạnh KS Mường Thanh Sông Hàn (Hòang Anh Gia Lai cũ).
- Nhà ngay trung tâm TP nên rất thuận tiện việc đi lại. Gần chợ, siêu thị, trường học, bệnh viện...Cách Cầu Rồng 600m, ĐH Duy Tân 500m, cách đường Hòang Diệu 80m, đường ôtô vào tận cổng. Thân thiện, an ninh, yên tĩnh. Vào ở ngay.
- Đã trang bị điều hòa, tủ bếp, nệm, Wifi miễn phí, nước nóng lạnh năng lượng, tủ lạnh, tủ áo, bàn salon, Xe đạp thể dục, WC cao cấp.
- DT: trong phòng là 16m2, tổng diện tích sử dụng 70m2/ tầng 2, có sân thượng trước nhà thoáng mát, phơi đồ thoải mái, có bếp nấu ăn, rửa chén . . . .
- Yêu cầu: Ngoan, trung thực, sạch sẽ. (Không nhận ở dười 12 tháng)","K266 H14/19 Đường Hoàng Diệu, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",Nam Dương,Hải Châu,16.0,1600000,"['Có máy lạnh', 'Có nước nóng', 'Có tủ lạnh', 'Có kệ bếp', 'Internet/wifi']",
a39d0fe3a1a42a1bc7b26b879fffde98,https://phongtro123.com/phong-tro-can-ho-cho-thue-hoat-dong-tu-thang-05-2023-pr624149.html,2023-05-08 10:54:00,"Địa chỉ: đường Hải Hồ, phường Thuận Phước.
(Gần chợ Đống Đa, và trường Cao Đẳng Công Nghệ Đà Nẵng)
——
- Nhà vừa xây xong (đẹp, hiện đại) và bắt đầu hoạt động từ tháng 05/2023.
- Diện tích mỗi phòng từ 15-25m2 (~20 phòng)
- Phòng có gác lửng riêng và nhà vệ sinh riêng biệt.
- Mỗi phòng đều có cửa sổ to rộng, thoáng mát (không bị che chắn bởi các nhà xung quanh)
- Có ban công phơi đồ riêng
- Nhà giữ xe có thể chứa được 50 xe máy.
- Yên tĩnh & an ninh cao (có camera An Ninh 24/7)
- Giờ giấc tự do, riêng tư.
- Cách trường đại học Cao Đẳng Công Nghệ chỉ 2-3 phút đi xe máy.
——
Giá thuê chỉ 1,500,000/tháng.
Số điện thoại chủ nhà: 0766.50.80.99","Đường Hải Hồ, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",Thuận Phước,Hải Châu,20.0,1500000,"['Có gác', 'WC riêng', 'Giờ giấc tự do']","""0766508099"""
7ecacc90f91addc06ec2b7aae4d17230,https://phongtro123.com/phong-tro-25m2-day-du-tien-nghi-pr623938.html,2023-05-05 16:51:00,"Phòng trọ nguyên tầng 2(Tầng 1 chủ ở) đầy đủ tiện nghi, giờ giấc thoải mái:
- 01 phòng ngủ có điều hòa
- 01 phòng có máy giặt
- 01 phòng WC có máy nước nóng
- 01 sân phơi","100 Cao Xuân Dục, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",Hải Châu I,Hải Châu,25.0,2500000,"['Có máy giặt', 'Có máy lạnh', 'Có nước nóng', 'Đầy đủ nội thất']",
